ïagno;rbd;dgv_rbd;nom_rbd;let_rbd;num_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2004;7383;0;"ESCUELA RURAL PICHILCURA""""";G;431;10301;OSORNO;2;1;110;;;;;;;;
2004;7384;9;"ESCUELA RURAL TACAMO ALTO""""";G;432;10301;OSORNO;2;1;110;;;;;;;;
2004;7385;7;"ESCUELA PARTICULAR N.137 ARTURO ALESSAN""";[NULL];137;10301;OSORNO;3;0;10;110;;;;;;;
2004;7386;5;"ESCUELA PARTICULAR N.136 JEAN PIAGET""""";[NULL];136;10301;OSORNO;3;0;212;;;;;;;;
2004;7388;1;"ESCUELA PARTICULAR N.126 SAN JOSE""""";[NULL];126;10301;OSORNO;3;0;10;110;;;;;;;
2004;7390;3;"ESCUELA PARTICULAR N.130 AURORA DE CHIL""";[NULL];130;10301;OSORNO;3;0;10;110;;;;;;;
2004;7391;1;COLEGIO BETEL;[NULL];135;10301;OSORNO;3;0;10;110;;;;;;;
2004;7395;4;"ESCUELA PARTICULAR DE PARVULOS N.255 PE""";[NULL];255;10301;OSORNO;4;0;10;;;;;;;;
2004;7396;2;COLEGIO BALDOMERO LILLO;[NULL];268;10301;OSORNO;3;0;10;110;;;;;;;
2004;7397;0;"ESCUELA DE PARVULOS N.276 PENEQUITA DOS""";[NULL];276;10301;OSORNO;3;0;10;;;;;;;;
2004;7399;7;"LICEO TECNICO PROFESIONAL TECHNOS""""";[NULL];0;10301;OSORNO;3;0;410;510;610;;;;;;
2004;7400;4;"ESCUELA PARTICULAR N.129 CAMILO HENRIQU""";[NULL];129;10301;OSORNO;3;0;110;;;;;;;;
2004;7401;2;"COLEGIO SANTA MARTA""""";[NULL];0;10301;OSORNO;3;0;10;110;310;;;;;;
2004;7402;0;"ESCUELA PARTICULAR N.131 PAULA JARAQUEM""";[NULL];131;10301;OSORNO;3;0;10;110;;;;;;;
2004;7403;9;COLEGIO WILLIAM BOOTH;[NULL];140;10301;OSORNO;3;0;10;110;;;;;;;
2004;7404;7;COLEGIO RENE SORIANO BORQUEZ;[NULL];138;10301;OSORNO;3;0;10;110;361;;;;;;
2004;7405;5;"ESCUELA PARTICULAR N.134 ADVENTISTA""""";[NULL];134;10301;OSORNO;3;0;10;110;;;;;;;
2004;7406;3;"COLEGIO SAN MATEO""""";[NULL];0;10301;OSORNO;3;0;10;110;310;;;;;;
2004;7407;1;"ESCUELA PARVULARIA PEDRO AGUIRRE CERDA""""";[NULL];253;10301;OSORNO;2;0;10;;;;;;;;
2004;7412;8;"ESCUELA PARTICULAR N.27 VIRGEN DE CANDE""";[NULL];127;10301;OSORNO;3;1;110;;;;;;;;
2004;7414;4;"LICEO ALIANZA FRANCESA CLAUDE GAY""""";[NULL];0;10301;OSORNO;4;0;10;110;310;;;;;;
2004;7415;2;INSTITUTO ALEMAN DE OSORNO;[NULL];0;10301;OSORNO;4;0;10;110;310;;;;;;
2004;7416;0;"LICEO OSORNO COLLEGE""""";[NULL];0;10301;OSORNO;4;0;10;110;310;;;;;;
2004;7418;7;"ESCUELA BASICA SAN PABLO""""";[NULL];0;10307;SAN PABLO;2;0;10;110;;;;;;;
2004;7419;5;"ESCUELA DELICIO CARDENAS BUSTAMANTE""""";F;446;10307;SAN PABLO;2;0;10;110;;;;;;;
2004;7420;9;"ESCUELA RURAL SAN PEDRO""""";G;382;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7421;7;"ESCUELA RURAL SAN FLORENTINO""""";G;413;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7422;5;"ESCUELA RURAL QUITRA-QUITRA""""";G;414;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7423;3;"ESCUELA RURAL ALEJANDRO VASQUEZ BALDEVE""";G;436;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7424;1;"ESCUELA RURAL VILLA CARACOL""""";G;437;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7426;8;"ESCUELA RURAL LOS SAUCES""""";G;438;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7427;6;"ESCUELA RURAL QUILEN""""";G;439;10307;SAN PABLO;2;1;10;110;;;;;;;
2004;7429;2;"ESCUELA RURAL RENE SORIANO BORQUEZ""""";G;441;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7430;6;"ESCUELA RURAL SANTA ANA DE DOLLINCO""""";G;442;10307;SAN PABLO;2;1;110;;;;;;;;
2004;7431;4;"ESCUELA RURAL TRUMAO""""";F;443;10307;SAN PABLO;2;1;10;110;;;;;;;
2004;7432;2;"ESCUELA RURAL JULIO MOHR SCH_LER""""";G;444;10307;SAN PABLO;2;1;10;110;;;;;;;
2004;7433;0;"ESCUELA RURAL LA POZA""""";G;472;10307;SAN PABLO;2;1;10;110;;;;;;;
2004;7434;9;"ESCUELA PARTICULAR N.143 SANTA CRUZ""""";[NULL];143;10307;SAN PABLO;3;0;10;110;;;;;;;
2004;7435;7;COLEGIO ALEMAN;[NULL];207;10109;PUERTO VARAS;4;0;10;110;310;;;;;;
2004;7436;5;"ESCUELA PARTICULAR N.145 QUITRA QUITRA""""";[NULL];145;10307;SAN PABLO;3;1;110;;;;;;;;
2004;7437;3;"ESCUELA PARTICULAR N.148 LOLOLHUE""""";[NULL];148;10307;SAN PABLO;3;1;110;;;;;;;;
2004;7438;1;"ESCUELA PARTICULAR N.150 SANTA ROSA""""";[NULL];150;10307;SAN PABLO;3;1;110;;;;;;;;
2004;7440;3;"ESCUELA PARTICULAR N.151 PUCOPIO""""";[NULL];151;10307;SAN PABLO;3;1;110;;;;;;;;
2004;7441;1;"COLEGIO FORESTAL QUILACAHUIN""""";[NULL];144;10307;SAN PABLO;3;1;110;710;;;;;;;
2004;7443;8;"ESCUELA PARTICULAR N.153 EL ROBLE""""";[NULL];153;10307;SAN PABLO;3;1;110;;;;;;;;
2004;7446;2;"ESCUELA PARTICULAR N.146 ROSARIO DE LAS""";[NULL];146;10307;SAN PABLO;3;1;10;110;;;;;;;
2004;7448;9;"ESCUELA ENTRE LAGOS""""";E;489;10304;PUYEHUE;2;0;10;110;;;;;;;
2004;7449;7;"ESCUELA RURAL ARMANDO SCHEUCH EPPLE""""";F;367;10304;PUYEHUE;2;1;10;110;;;;;;;
2004;7450;0;"ESCUELA RURAL LOS PELLINES""""";F;473;10304;PUYEHUE;2;1;110;361;;;;;;;
2004;7452;7;"ESCUELA RURAL EL ENCANTO""""";G;469;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7453;5;"ESCUELA RURAL RADALES""""";G;470;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7454;3;"ESCUELA RURAL RIO CLARO""""";G;471;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7455;1;"ESCUELA RURAL CANDELARIA PEREZ""""";G;475;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7457;8;"ESCUELA RURAL EL MIRADOR""""";G;476;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7458;6;"ESCUELA RURAL ÃADY""""";G;477;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7459;4;"ESCUELA RURAL ESTACION NUEVO PORVENIR""""";G;478;10304;PUYEHUE;2;1;10;110;;;;;;;
2004;7460;8;"ESCUELA RURAL PILMAIQUEN""""";G;479;10304;PUYEHUE;2;1;10;110;;;;;;;
2004;7462;4;"ESCUELA RURAL JOSE AROS SEGOVIA""""";G;481;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7463;2;"ESCUELA RURAL DESAG_E RUPANCO""""";G;482;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7464;0;"ESCUELA RURAL FUTACUHUIN""""";G;484;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7465;9;"ESCUELA RURAL TERMAS DE PUYEHUE""""";G;485;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7466;7;"ESCUELA RURAL EL CARDAL""""";G;486;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7467;5;"ESCUELA RURAL PICHI-PICHIL""""";G;487;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7468;3;"ESCUELA RURAL BELLAVISTA""""";G;488;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7469;1;"ESCUELA RURAL SANTA ELVIRA""""";G;1160;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7470;5;"LICEO AGRICOLA PEOPLE HELP PEOPLE""""";[NULL];281;10304;PUYEHUE;3;1;110;710;;;;;;;
2004;7471;3;"ESCUELA RURAL PAJARITOS""""";[NULL];257;10304;PUYEHUE;2;1;110;;;;;;;;
2004;7476;4;"ESCUELA ALBERTO HURTADO""""";F;462;10302;PUERTO OCTAY;2;0;10;110;;;;;;;
2004;7477;2;"ESCUELA RURAL ADMINISTRACION RUPANCO""""";F;463;10302;PUERTO OCTAY;2;1;10;110;;;;;;;
2004;7478;0;"ESCUELA RURAL LAS CASCADAS""""";F;464;10302;PUERTO OCTAY;2;1;10;110;;;;;;;
2004;7479;9;"ESCUELA RURAL EL ISLOTE RUPANCO""""";G;376;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7480;2;"ESCUELA RURAL CARRIL""""";G;447;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7481;0;"ESCUELA RURAL PAULLIN""""";G;448;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7482;9;"ESCUELA RURAL SAN RAMON""""";G;449;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7484;5;"ESCUELA RURAL LAS NIEVES""""";G;451;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7485;3;"ESCUELA RURAL LA PICADA""""";G;452;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7486;1;"ESCUELA RURAL QUILANTO""""";G;453;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7488;8;"ESCUELA RURAL PUERTO KLOCKER""""";G;454;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7489;6;"ESCUELA RURAL LA PELLINADA""""";G;455;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7491;8;"ESCUELA RURAL PIEDRAS NEGRAS""""";G;456;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7492;6;"ESCUELA RURAL PICHI RIO NEGRO""""";G;457;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7493;4;"ESCUELA RURAL LAGUNA BONITA""""";G;459;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7494;2;"ESCUELA RURAL LAS JUNTAS""""";G;460;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7495;0;"ESCUELA RURAL LOS MAITENES""""";G;461;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7496;9;"ESCUELA RURAL NOCHACO""""";G;465;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7497;7;"ESCUELA RURAL EL VOLCAN""""";G;466;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7498;5;"ESCUELA RURAL COIHUECO""""";G;467;10302;PUERTO OCTAY;2;1;110;;;;;;;;
2004;7499;3;"ESCUELA PARTICULAR N.178 RIO BLANCO COI""";[NULL];178;10302;PUERTO OCTAY;3;1;110;;;;;;;;
2004;7500;0;"ESCUELA PARTICULAR N.183 JAVIERA CARRER""";[NULL];183;10302;PUERTO OCTAY;3;1;110;;;;;;;;
2004;7501;9;"ESCUELA PARTICULAR N.179 NOCHACO""""";[NULL];179;10302;PUERTO OCTAY;3;1;110;;;;;;;;
2004;7502;7;"ESCUELA PARTICULAR N.181 LAS GAVIOTAS""""";[NULL];181;10302;PUERTO OCTAY;3;1;110;;;;;;;;
2004;7503;5;"ESCUELA PARTICULAR N.180 RIO BLANCO GAV""";[NULL];180;10302;PUERTO OCTAY;3;1;110;;;;;;;;
2004;7505;1;"LICEO TOMAS BURGOS""""";B;23;10303;PURRANQUE;2;0;310;410;610;;;;;;
2004;7507;8;"ESCUELA BERTOLDO HOFMANN KAHLER""""";E;496;10303;PURRANQUE;2;0;10;110;;;;;;;
2004;7508;6;"ESCUELA VILLA LO BURGOS""""";E;540;10303;PURRANQUE;2;0;10;110;212;;;;;;
2004;7509;4;CENTRO EDUCACION INTEGRADA DE  ADULTOS;[NULL];0;10303;PURRANQUE;2;0;160;361;;;;;;;
2004;7510;8;"ESCUELA RURAL LA PAZ""""";F;519;10303;PURRANQUE;2;1;10;110;;;;;;;
2004;7511;6;"ESCUELA RURAL ANTONIO SEGUNDO FERNANDEZ""";F;521;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7512;4;"ESCUELA RURAL MAIPUE""""";G;517;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7513;2;"ESCUELA RURAL BAHIA SAN PEDRO""""";G;518;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7514;0;"ESCUELA RURAL COLONIA PONCE""""";G;520;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7515;9;"ESCUELA RURAL JOSE ZAGAL ANABALON""""";G;522;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7518;3;"ESCUELA RURAL LOS RISCOS""""";G;525;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7519;1;"ESCUELA RURAL ARNOLDO KEIM""""";G;526;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7521;3;"ESCUELA RURAL COMUNIDAD EL MANZANO""""";G;528;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7522;1;"ESCUELA RURAL CRUCERO NUEVO""""";G;529;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7525;6;"ESCUELA RURAL RIO BLANCO""""";G;531;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7527;2;"ESCUELA RURAL COMUNIDAD LLAY LLAY""""";G;533;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7528;0;"ESCUELA RURAL ARTURO PEREZ CANTO""""";G;534;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7529;9;"ESCUELA RURAL COLLIHUINCO""""";G;535;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7530;2;"ESCUELA RURAL JOSE DE LA CRUZ ULLOA ALV""";G;537;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7531;0;"ESCUELA PURRANQUE""""";G;538;10303;PURRANQUE;2;0;10;110;;;;;;;
2004;7532;9;"ESCUELA RURAL COÃICO""""";G;539;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7533;7;"ESCUELA RURAL LOS ANGELES""""";G;541;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7534;5;"ESCUELA RURAL CONCORDIA""""";G;542;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7535;3;"ESCUELA RURAL NUEVA ISRAEL""""";G;544;10303;PURRANQUE;2;1;10;110;;;;;;;
2004;7536;1;"COLEGIO PRECIOSA SANGRE""""";[NULL];0;10303;PURRANQUE;3;0;110;;;;;;;;
2004;7538;8;"ESCUELA RURAL MANQUEMAPU""""";[NULL];190;10303;PURRANQUE;2;1;110;;;;;;;;
2004;7539;6;COLEGIO ALEMAN DE PURRANQUE;[NULL];191;10303;PURRANQUE;4;0;10;;;;;;;;
2004;7541;8;"ESCUELA ANDREW JACKSON""""";E;495;10305;RÃO NEGRO;2;0;10;110;;;;;;;
2004;7542;6;"LICEO JOSE TORIBIO MEDINA""""";C;21;10305;RÃO NEGRO;2;0;310;361;510;610;;;;;
2004;7543;4;"ESCUELA RIO NEGRO""""";E;490;10305;RÃO NEGRO;2;0;10;110;212;;;;;;
2004;7544;2;"ESCUELA RURAL RIACHUELO""""";F;507;10305;RÃO NEGRO;2;0;10;110;;;;;;;
2004;7545;0;"ESCUELA RURAL PUTRIHUE""""";G;491;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7546;9;"ESCUELA RURAL QUISQUELELFUN""""";G;492;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7547;7;"ESCUELA RURAL LAS ENCINAS""""";G;493;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7548;5;"ESCUELA RURAL HEROES DE LA CONCEPCION""""";G;494;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7549;3;"ESCUELA RURAL CHAPACO""""";G;497;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7550;7;"ESCUELA RURAL EL PUMA""""";G;498;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7551;5;"ESCUELA RURAL SAN FRANCISCO DE ASIS""""";G;499;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7552;3;"ESCUELA RURAL RAMON P_SCHEL APPEL""""";G;500;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7553;1;"ESCUELA RURAL SAGLLUE""""";G;501;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7556;6;"ESCUELA RURAL VILLA BUENAVENTURA""""";G;504;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7557;4;"ESCUELA RURAL HUILMA GRANDE""""";G;505;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7558;2;"ESCUELA RURAL CASA DE LATA""""";G;506;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7559;0;"ESCUELA RURAL LOS CASTAÃOS""""";G;508;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7560;4;"ESCUELA RURAL LOS CIRUELOS""""";G;509;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7561;2;"ESCUELA RURAL CHEUQUEMO""""";G;510;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7562;0;"ESCUELA RURAL ÃANCUAN""""";G;511;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7563;9;"ESCUELA RURAL COSTA RIO BLANCO""""";G;512;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7564;7;"ESCUELA RURAL CHAHUILCO""""";G;513;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7565;5;"ESCUELA RURAL SAN FLORENTINO""""";G;514;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7566;3;"ESCUELA RURAL EL BOLSON""""";G;515;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7569;8;"ESCUELA RURAL CALETA HUELLELHUE""""";G;1161;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7570;1;"ESCUELA RURAL EL BOSQUE""""";G;1163;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7572;8;"COLEGIO SAGRADA FAMILIA""""";[NULL];185;10305;RÃO NEGRO;3;0;10;110;;;;;;;
2004;7573;6;"ESCUELA RURAL LLAHUALCO""""";[NULL];187;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7574;4;"ESCUELA RURAL SAN JOSE""""";[NULL];186;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7575;2;"ESCUELA PARTICULAR N.184 VISTA HERMOSA""""";[NULL];184;10305;RÃO NEGRO;3;1;110;;;;;;;;
2004;7576;0;"ESCUELA RURAL SALCA""""";[NULL];188;10305;RÃO NEGRO;2;1;110;;;;;;;;
2004;7578;7;"LICEO AGRICOLA VISTA HERMOSA""""";A;22;10305;RÃO NEGRO;5;0;710;;;;;;;;
2004;7579;5;"ESCUELA RURAL CALETA MANZANO""""";G;366;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7580;9;"ESCUELA RURAL PULOTRE""""";G;371;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7581;7;"ESCUELA RURAL HUILMA""""";G;372;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7582;5;"ESCUELA RURAL RUCAPIHUEL""""";G;377;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7583;3;"ESCUELA RURAL PUAUCHO""""";G;379;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7584;1;"ESCUELA RURAL CHOROY TRAIGUEN""""";G;381;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7586;8;"ESCUELA RURAL LOMA DE LA PIEDRA""""";G;383;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7587;6;"ESCUELA RURAL PUÃINQUE""""";G;384;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7588;4;"ESCUELA RURAL PUCATRIHUE""""";G;386;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7589;2;"ESCUELA RURAL ANCHIQUEUMO""""";G;390;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7590;6;"ESCUELA RURAL LIUCURA""""";G;391;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7591;4;"ESCUELA RURAL CUINCO""""";G;392;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7592;2;"ESCUELA RURAL PURREHUIN""""";G;399;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7593;0;"ESCUELA RURAL BAHIA MANSA""""";G;404;10306;SAN JUAN DE LA COSTA;2;1;10;110;;;;;;;
2004;7595;7;"ESCUELA RURAL CUNAMO""""";G;424;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7596;5;"ESCUELA RURAL CARRICO""""";G;425;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7598;1;"ESCUELA RURAL LONCOPITRIO""""";G;429;10306;SAN JUAN DE LA COSTA;2;1;110;;;;;;;;
2004;7600;7;"ESCUELA PARTICULAR N.163 LAFQUELMAPU""""";[NULL];163;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7601;5;"ESCUELA PARTICULAR N.158 POPOEN""""";[NULL];158;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7602;3;"ESCUELA PARTICULAR N.161 HACIENDA HUITR""";[NULL];161;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7603;1;"ESCUELA PARTICULAR N.162 PANGUIMAPU""""";[NULL];162;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7605;8;"ESCUELA PARTICULAR N.157 PURRUCALHUE""""";[NULL];157;10306;SAN JUAN DE LA COSTA;3;1;110;160;;;;;;;
2004;7606;6;"ESCUELA PARTICULAR N.164 TROSCO""""";[NULL];164;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7607;4;"ESCUELA PARTICULAR N.156 CHANCO""""";[NULL];156;10306;SAN JUAN DE LA COSTA;3;1;110;160;;;;;;;
2004;7608;2;"ESCUELA PARTICULAR N.155 LAUPULLI""""";[NULL];155;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7609;0;"ESCUELA PARTICULAR N.159 QUEMEUMO""""";[NULL];159;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7610;4;"ESCUELA PARTICULAR N.269 CHAMILCO""""";[NULL];269;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7611;2;"ESCUELA PARTICULAR N.165 KINTUYEMAY""""";[NULL];165;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7612;0;"ESCUELA PARTICULAR N.168 CUMILELFU""""";[NULL];168;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7613;9;"ESCUELA PARTICULAR N.169 LOS HUALLES""""";[NULL];169;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7614;7;"ESCUELA PARTICULAR N.171 MISION SAN JUA""";[NULL];171;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7615;5;"ESCUELA PARTICULAR N.170 HUACAMAPU""""";[NULL];170;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7616;3;"ESCUELA PARTICULAR N.166 MONTE VERDE""""";[NULL];166;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7617;1;"ESCUELA PARTICULAR N.172 PUNOTRO""""";[NULL];172;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7619;8;"ESCUELA PARTICULAR N.173 HUAMPUTUE""""";[NULL];173;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7620;1;"ESCUELA PARTICULAR N.160 MILLAHUAIMO""""";[NULL];160;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7622;8;"ESCUELA PARTICULAR N.154 HUITRAPULLI""""";[NULL];154;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7623;6;"ESCUELA PARTICULAR N.167 PUCATRIHUE""""";[NULL];167;10306;SAN JUAN DE LA COSTA;3;1;110;;;;;;;;
2004;7624;4;"ESCUELA DE ADULTOS RELONCAVI""""";E;547;10101;PUERTO MONTT;2;0;160;;;;;;;;
2004;7625;2;LICEO INDUSTRIAL PUERTO MONTT;A;27;10101;PUERTO MONTT;2;0;510;;;;;;;;
2004;7626;0;LICEO COMERCIAL PUERTO MONTT;A;28;10101;PUERTO MONTT;2;0;410;461;;;;;;;
2004;7627;9;"LICEO DE HOMBRES MANUEL MONTT""""";A;29;10101;PUERTO MONTT;2;0;110;310;360;;;;;;
2004;7628;7;"LICEO ISIDORA ZEGERS DE HUNEEUS""""";A;30;10101;PUERTO MONTT;2;0;310;;;;;;;;
2004;7629;5;"LICEO ANDRES BELLO""""";C;35;10101;PUERTO MONTT;2;0;310;510;;;;;;;
2004;7630;9;"ESCUELA ESPAÃA""""";D;678;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7631;7;"ESCUELA REPUBLICA ARGENTINA""""";D;680;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7632;5;"ESCUELA N. 10 ANGELMO""""";D;682;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7633;3;"ESCUELA CAPITAN ARTURO PRAT CHACON""""";D;722;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7634;1;"ESCUELA MIRASOL""""";D;736;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7636;8;"ESCUELA N.5 MIRAMAR""""";D;737;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7637;6;"ESCUELA N.7 ARABE-SIRIA""""";D;740;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7638;4;"ESCUELA N.3 MELIPULLI""""";D;754;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7639;2;"ESCUELA DARIO SALAS""""";E;681;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7640;6;"ESCUELA N.1REPUBLICA FEDERAL DE ALEMANI""";E;684;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7641;4;"ESCUELA BELLAVISTA""""";E;708;10101;PUERTO MONTT;2;0;10;110;212;;;;;;
2004;7642;2;"ESCUELA LA COLINA""""";E;715;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7643;0;"ESCUELA CHILOE""""";E;753;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7644;9;"ESCUELA BASICA SANTA INES""""";E;777;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7645;7;"ESCUELA DIFERENCIAL LOS EUCALIPTUS""""";F;726;10101;PUERTO MONTT;2;0;211;212;;;;;;;
2004;7646;5;"ESCUELA ROTARIO PEDRO A. BRAVO""""";F;732;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7647;3;"ESCUELA LIBERTAD""""";F;735;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7648;1;"ESCUELA MARCELA PAZ""""";F;759;10101;PUERTO MONTT;2;0;10;110;;;;;;;
2004;7651;1;"LICEO RURAL PIEDRA AZUL""""";E;686;10101;PUERTO MONTT;2;1;110;310;;;;;;;
